V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,Class
0.00151194,0,0.479467871,0.438189653,0.246732972,0.664894069,0.381722916,0.521013092,0.934244883,0.418581076,0.943506751,0,0.170031175,0.448638595,0.861217949,0.789392713,0.8829,0.721001182,0.765076743,0.767819137,0.778626481,0.794952553,0.812788208,0.7892455,0.768399769,0.759851844,0.789092268,0.667801457,0.77253402,0.668230525,-0.071039051,-0.085163374,-0.088406136,0.359358975,0.137307693,0.0903,-0.044719001,-0.041284755,-0.064645112,-0.047584928,-0.029960129,0.001397024,-0.01320117,0.274638077,0.269689613,0.355451308,0.354078139,0.164431316,0.052368006,0.164470149,4
0.001727589,0,0.473092369,0.419807913,0.300870794,0.68147057,0.393745826,0.530181216,0.917550689,0.474624598,0.93709349,0,0.167408211,0.47181358,0.834487179,0.900708502,0.897925,0.649962131,0.679913369,0.679413001,0.730623449,0.736103383,0.748562409,0.744462587,0.689284667,0.674416297,0.747285636,0.624018131,0.735728926,0.617305424,-0.160708484,-0.130466787,-0.111083493,-0.02673077,0.111315789,0.015025,-0.071039051,-0.085163374,-0.088406136,-0.048003032,-0.05884917,-0.064225799,-0.044782913,-0.079115102,-0.085435547,-0.041806633,-0.043783326,-0.036805094,-0.050925101,0.056718216,4
0.001662895,1.40E-05,0.46626506,0.411994552,0.291898686,0.694415858,0.449306929,0.521699936,0.750043952,0.54506803,0.79960846,0,0.169914401,0.482271224,0.765,0.950323887,0.803725,0.489253647,0.549446582,0.568329508,0.597608947,0.629091725,0.600558521,0.643517332,0.570449912,0.554790259,0.647296167,0.517085707,0.649600451,0.475057907,-0.127858405,-0.124419094,-0.12720242,-0.069487179,0.049615385,-0.0942,-0.160708484,-0.130466787,-0.111083493,-0.133014502,-0.107011658,-0.148003888,-0.100945255,-0.118834755,-0.119626037,-0.099989468,-0.106932424,-0.086128474,-0.142247517,0.044149406,4
0.004943158,0,0.462901606,0.421069575,0.502560122,0.69052173,0.501707996,0.514009749,0.685488513,0.464524167,0.728975475,0,0.172511924,0.473512012,0.641730769,0.936720648,0.46025,0.361395242,0.425027488,0.441127088,0.454016821,0.445383441,0.453745858,0.446275724,0.427160742,0.410245538,0.513066407,0.344600201,0.465713079,0.247945852,-0.145309039,-0.159405346,-0.177980749,-0.123269231,-0.013603239,-0.343475,-0.127858405,-0.124419094,-0.12720242,-0.143592127,-0.183708284,-0.146812663,-0.197241608,-0.14328917,-0.144544721,-0.13422976,-0.172485505,-0.183887372,-0.227112056,0.06197719,4
0.008477409,0,0.463955823,0.443565094,0.842889881,0.677184219,0.536328463,0.495943336,0.502870598,0.524167667,0.555592341,0,0.179407861,0.454091356,0.462307692,0.856275304,0.66345,0.216086203,0.265622142,0.263146339,0.232643034,0.229822398,0.224650004,0.227775188,0.26125876,0.241482338,0.297005178,0.167754952,0.245340662,0.104015742,-0.150511325,-0.151902985,-0.144299202,-0.179423077,-0.080445344,0.2032,-0.145309039,-0.159405346,-0.177980749,-0.221373786,-0.215561043,-0.229095854,-0.218500535,-0.165901982,-0.1687632,-0.21606123,-0.176845249,-0.220372417,-0.143930109,0.094791413,4
0.004698756,0,0.477593708,0.511086902,0.515194315,0.651762138,0.53053385,0.463496151,0.259297754,0.545647306,0.327672478,0,0.192731562,0.411043786,0.223782051,0.685566802,0.426525,0.065574878,0.113719157,0.118847137,0.090503359,0.089977649,0.0835023,0.090902227,0.071687472,0.050376394,0.109507083,0.078359508,0.096317326,0.037035149,-0.065574878,-0.075536523,-0.090559095,-0.238525641,-0.170708502,-0.236925,-0.150511325,-0.151902985,-0.144299202,-0.142139675,-0.139844749,-0.141147704,-0.136872961,-0.189571288,-0.191105945,-0.187498095,-0.089395444,-0.149023336,-0.066980593,0.051241635,4
0.009488123,0.015679901,0.570933735,0.793609531,0.976863538,0.277443374,0.693150997,0.311924691,0.04921657,0.543097948,0.078149658,0.019669835,0.25495993,0.317071751,0.000192308,4.05E-05,0.000225,0.037643465,0.030757518,0.016152249,0.029920456,0.02078777,0.024594676,0.0304826,0.182231683,0.187220052,0.052282391,0.258908477,0.033261161,0.134833016,0.131909939,0.111240797,0.139985563,0.000192308,4.05E-05,0.000225,0.037216938,0.029515789,0.006841352,0.029327469,0.020168647,0.023989407,0.029831344,0.044576005,0.058013537,0.020582565,0.072799519,-0.0015241,-0.027823837,0.046207869,2
0.010856737,0.010864513,0.57607095,0.709946818,0.988090058,0.223986598,0.70187853,0.346794222,0.180358468,0.538944653,0.238574408,0.020386193,0.251550541,0.389551873,0.03974359,0.027408907,0.0247,0.169553404,0.141998314,0.156137812,0.130226082,0.122652669,0.119723766,0.142587751,0.247283254,0.265139167,0.215643325,0.505019583,0.158301765,0.345406474,0.113906528,0.131244709,0.188688928,0.039551282,0.027368407,0.024475,0.131909939,0.111240797,0.139985563,0.100305626,0.101864899,0.09512909,0.112105151,0.065051571,0.077919115,0.163360934,0.246111106,0.125040605,0.210573458,0.058494428,2
0.008527727,0.006340388,0.576991299,0.623325113,0.956516079,0.209825962,0.664211943,0.38469322,0.290385631,0.594489507,0.374080784,0.020441695,0.237627909,0.383747516,0.100448718,0.13902834,0.1716,0.283459932,0.273243024,0.344826739,0.216091358,0.167175159,0.171797599,0.248455278,0.314670103,0.339422525,0.298789236,0.522255838,0.278483718,0.432930729,0.095414054,0.146591843,0.13062387,0.060705128,0.111619433,0.1469,0.113906528,0.131244709,0.188688928,0.085865277,0.044522489,0.052073834,0.105867527,0.067386849,0.074283358,0.083145911,0.017236255,0.120181953,0.087524255,0.041503265,2
0.008103686,0.002134238,0.569963186,0.54920674,0.971330774,0.208889917,0.636400533,0.42612455,0.455326054,0.70769958,0.542093319,0.020492139,0.214307856,0.369294512,0.135961538,0.150708502,0.249375,0.378873986,0.419834867,0.47545061,0.306880409,0.21803913,0.208674959,0.251277723,0.34144725,0.369265052,0.242680929,0.400546543,0.326921951,0.490359483,0.112386717,0.080436058,0.060375185,0.03551282,0.011680162,0.077775,0.095414054,0.146591843,0.13062387,0.090789051,0.050863971,0.03687736,0.002822445,0.026777147,0.029842527,-0.056108306,-0.121709295,0.048438232,0.057428754,0.062813322,2
0.020577406,0.007829775,0.556810576,0.513601092,0.829868082,0.212740595,0.594356573,0.45936283,0.618397742,0.715918732,0.706504104,0.021945063,0.195010596,0.343689791,0.140448718,0.219959514,0.258325,0.491260703,0.500270925,0.535825795,0.324928768,0.406171896,0.377410599,0.391137558,0.326946503,0.353340492,0.178699771,0.25510391,0.355432164,0.510010243,0.16555966,0.233556061,0.263429971,0.00448718,0.069251012,0.00895,0.112386717,0.080436058,0.060375185,0.018048359,0.188132766,0.16873564,0.139859835,-0.014500747,-0.01592456,-0.063981159,-0.145442633,0.028510213,0.019650759,0.104812308,2
0.002829797,0.005886323,0.523025435,0.430601897,0.816560539,0.419935288,0.417483952,0.507018672,0.867425816,0.454587683,0.887701309,0,0.175048339,0.085971918,0.378910256,0.328502024,0.271175,0.656820363,0.733826986,0.799255765,0.717076417,0.733369698,0.74438161,0.757333953,0.519324845,0.529619981,0.550047161,0.581705141,0.526040938,0.532614615,0.018217906,0.007444481,-0.020943276,0.238461538,0.10854251,0.01285,0.16555966,0.233556061,0.263429971,0.392147649,0.327197802,0.366971012,0.366196394,0.192378343,0.17627949,0.37134739,0.32660123,0.170608774,0.022604373,0.140809543,2
0.006722264,0.008520413,0.507781124,0.382441002,0.789162196,0.434373573,0.42679864,0.529101891,0.890639681,0.463556887,0.910625018,0,0.167055941,0.085671121,0.717435897,0.641781377,0.90035,0.675038269,0.741271467,0.778312489,0.742805794,0.72642778,0.742126438,0.736906103,0.782486747,0.767035316,0.715121477,0.626256206,0.666902051,0.567521205,-0.091743799,-0.108009138,-0.0870578,0.338525641,0.313279353,0.629175,0.018217906,0.007444481,-0.020943276,0.025729377,-0.006941918,-0.002255172,-0.02042785,0.263161902,0.237415335,0.165074316,0.044551066,0.140861113,0.034906589,0.186775026,4
0.019612095,0.02831489,0.499213521,0.35630054,0.691126978,0.451402276,0.416824482,0.542900069,0.808267578,0.507173314,0.853673072,0,0.162599064,0.112072454,0.728269231,0.771214575,0.87135,0.58329447,0.633262329,0.691254689,0.623865177,0.618870663,0.637314335,0.665298047,0.71309291,0.683360501,0.650788956,0.512570348,0.617488268,0.461444344,-0.111946022,-0.12742465,-0.151326277,0.010833334,0.129433198,-0.029,-0.091743799,-0.108009138,-0.0870578,-0.118940617,-0.107557116,-0.104812103,-0.071608056,-0.069393837,-0.083674815,-0.064332521,-0.113685858,-0.049413783,-0.106076861,0.062320623,4
0.021128828,0.040667519,0.495699465,0.350837773,0.540669765,0.463630039,0.39997072,0.546456934,0.662951081,0.599614181,0.728978771,0,0.161597217,0.140314493,0.578782051,0.707672065,0.790375,0.471348448,0.50583768,0.539928412,0.491855,0.46224618,0.491076264,0.496157567,0.493514779,0.45886333,0.450202672,0.27247602,0.429867831,0.250925954,-0.098909961,-0.123981968,-0.155317712,-0.14948718,-0.06354251,-0.080975,-0.111946022,-0.12742465,-0.151326277,-0.132010177,-0.156624484,-0.146238071,-0.16914048,-0.219578131,-0.224497172,-0.200586283,-0.240094329,-0.187620437,-0.21051839,0.049375444,2
0.011852319,0.02360634,0.490930388,0.340538583,0.399219113,0.458467433,0.409399153,0.542979794,0.536882552,0.523587026,0.617870852,0,0.161611756,0.126395368,0.450576923,0.63097166,0.4666,0.372438487,0.381855712,0.3846107,0.358251577,0.308574391,0.342238028,0.336050172,0.323723705,0.282450906,0.272925969,0.147020237,0.263661772,0.15227472,-0.173153914,-0.144145507,-0.146517196,-0.128205128,-0.076700405,-0.323775,-0.098909961,-0.123981968,-0.155317712,-0.133603423,-0.153671789,-0.148838236,-0.160107395,-0.169791074,-0.176412423,-0.177276703,-0.125455783,-0.166206059,-0.098651234,0.050340371,4
0.00700141,0.025701045,0.487667336,0.324340156,0.371489429,0.476681777,0.443012456,0.544611045,0.505748941,0.529463119,0.562908864,0,0.160077261,0.127836076,0.479807692,0.728744939,0.301475,0.199284573,0.237710205,0.238093504,0.235808238,0.256640837,0.25161303,0.252341377,0.331533026,0.27399605,0.429952366,0.330444549,0.274712973,0.156271727,-0.096305748,-0.151497641,-0.151108231,0.029230769,0.097773279,-0.165125,-0.173153914,-0.144145507,-0.146517196,-0.122443339,-0.051933554,-0.090624997,-0.083708795,0.007809321,-0.008454856,0.157026397,0.183424313,0.011051201,0.003997007,0.1091172,4
0.011776841,0.048236352,0.503580991,0.369848581,0.484268651,0.416810257,0.555377713,0.51609481,0.325344739,0.451613432,0.38149903,0.007398263,0.170148012,0.07480322,0.257884615,0.517692308,0.206425,0.102978825,0.086212564,0.086985274,0.103359209,0.136583406,0.107112307,0.10302762,0.125914061,0.060708108,0.134775585,0.090172029,0.149350355,0.010429542,-0.019830543,-0.047305209,-0.086985274,-0.221923077,-0.211052631,-0.09505,-0.096305748,-0.151497641,-0.151108231,-0.132449029,-0.120057431,-0.144500723,-0.149313757,-0.205618965,-0.213287942,-0.295176781,-0.24027252,-0.125362618,-0.145842185,0.068496132,4
0.03461409,0.044039969,0.526623159,0.636407201,0.764468632,0.189667742,0.566281212,0.428724742,0.151489468,0.434707883,0.197685518,0.012985412,0.194433757,0.37115695,0.096602564,0.140587045,0.14075,0.083148282,0.038907355,0,0.054626605,0.054429902,0.048925376,0.057315097,-0.001832314,-0.068543417,0.059958454,0.066799618,-0.003486137,-0.005836652,-0.059182836,-0.031318927,0.005300898,-0.161282051,-0.377105263,-0.065675,-0.019830543,-0.047305209,-0.086985274,-0.048732604,-0.082153503,-0.058186931,-0.045712523,-0.127746375,-0.129251525,-0.074817131,-0.023372411,-0.152836492,-0.016266194,0.084814519,4
0.00192407,0.005769309,0.583835341,0.735929452,0.761805217,0.341403882,0.704600357,0.266145403,0.065240478,0.316677801,0.087851021,0.014559411,0.359681098,0.269064803,0.001089744,8.10E-05,0.00095,0.043495767,0.031923444,0.018793422,0.031258266,0.034745416,0.033436065,0.036668933,0.051745276,0.000967987,0.022844397,0.148392289,0.023403877,0.144481409,0.172396064,0.220645456,0.25318197,0.001089744,8.10E-05,0.00095,0.043495767,0.029759997,0.011545574,0.030650847,0.034126293,0.032814695,0.036014423,0.034865141,0.042750758,0.043311183,0.22678018,0.010685472,0.071821874,0.082658914,2
0.001665291,0.001335488,0.590277778,0.685693882,0.416806299,0.30723946,0.696799646,0.320228129,0.245417973,0.347412183,0.284055904,0.014559411,0.296151393,0.289157852,0.041153846,0.029352227,0.08805,0.215891831,0.2525689,0.271975392,0.236232694,0.223118037,0.205625604,0.231781379,0.127361529,0.087813641,0.218254643,0.506141832,0.222227761,0.525406483,0.201698385,0.189402523,0.267325114,0.040064102,0.029271227,0.0871,0.172396064,0.220645456,0.25318197,0.204974427,0.188372621,0.172189539,0.195112446,0.075616253,0.086845654,0.195410246,0.357749543,0.198823884,0.380925074,0.093926756,2
0.00507135,0.000320517,0.593038822,0.609875134,0.725214885,0.224633942,0.659536673,0.378100757,0.44397595,0.382518454,0.485821647,0.014559411,0.247599319,0.359863906,0.293141026,0.052813765,0.3778,0.417590216,0.441971424,0.539300506,0.370921192,0.495543127,0.503414374,0.386065886,0.382063938,0.346485714,0.557232757,0.62568648,0.558991159,0.68176896,0.029869147,0.059698048,0.064041308,0.25198718,0.023461538,0.28975,0.201698385,0.189402523,0.267325114,0.134688498,0.27242509,0.29778877,0.154284507,0.254702409,0.258672073,0.338978114,0.119544647,0.336763398,0.156362477,0.101971902,2
0.003094566,6.11E-05,0.589959839,0.546690627,0.553768276,0.229826962,0.621362666,0.4133689,0.557665833,0.497805175,0.607712207,0.014559411,0.22497951,0.330131908,0.625576923,0.193157895,0.490825,0.447459363,0.501669471,0.603341814,0.544869026,0.573335075,0.617255629,0.5036906,0.678502291,0.64088039,0.664207716,0.617820834,0.711982402,0.697269416,0.101976564,0.072157354,0.09885866,0.332435897,0.14034413,0.113025,0.029869147,0.059698048,0.064041308,0.173947834,0.077791949,0.113841255,0.117624714,0.296438353,0.294394676,0.106974958,-0.007865646,0.152991243,0.015500456,0.093708257,2
0.002136125,0,0.587968541,0.496245955,0.124755026,0.231688568,0.574537238,0.443915003,0.691982612,0.479508818,0.739669579,0.014559411,0.206215387,0.306119573,0.631346154,0.46708502,0.6096,0.549435927,0.573826826,0.702200474,0.547717372,0.492758406,0.554209728,0.49678523,0.635433479,0.609812006,0.561686173,0.42114273,0.648802291,0.663899134,-0.066229298,-0.142541099,-0.268076409,0.005769231,0.273927125,0.118775,0.101976564,0.072157354,0.09885866,0.002848346,-0.08057667,-0.063045901,-0.00690537,-0.043068813,-0.031068384,-0.102521542,-0.196678104,-0.063180111,-0.033370281,0.122327329,4
0.031926786,0.041615775,0.543641232,0.632198084,0.564855023,0.167391661,0.666389336,0.444436269,0.653471187,0.601302823,0.748463676,0.007085482,0.183905339,0.447014486,0.82775641,0.660040486,0.68725,0.483206629,0.431285727,0.434124065,0.459565654,0.443805633,0.505609548,0.540827141,0.754879468,0.737878006,0.739397925,0.616058444,0.780521766,0.710513454,0.069231852,0.063604709,0.083735628,0.196410256,0.192955466,0.07765,-0.066229298,-0.142541099,-0.268076409,-0.088151718,-0.048952772,-0.04860018,0.044041911,0.11944599,0.128066,0.177711752,0.194915714,0.131719475,0.04661432,0.12676375,2
0.021406776,0.020212929,0.539524766,0.597686977,0.556072695,0.159304174,0.686254387,0.452236837,0.692787397,0.511490555,0.789852704,0.012026904,0.186889349,0.469782496,0.597692308,0.399352227,0.28425,0.552438481,0.494890435,0.517859693,0.489460606,0.593582578,0.529953151,0.511106415,0.483609995,0.481692087,0.526081963,0.37959415,0.524493795,0.43017872,-0.043026337,0.020694946,0.032908989,-0.230064102,-0.260688259,-0.403,0.069231852,0.063604709,0.083735628,0.029894952,0.149776945,0.024343603,-0.029720727,-0.271269474,-0.256185919,-0.213315963,-0.236464294,-0.256027972,-0.280334733,0.166719357,4
0.018670427,0.011752295,0.529434404,0.530640414,0.506094236,0.155607173,0.674929723,0.460687455,0.695653446,0.524860338,0.781930788,0.01347477,0.1924565,0.469097994,0.745192308,0.638987854,0.442625,0.509412144,0.515585382,0.550768682,0.559178187,0.548235968,0.606753827,0.58278783,0.579976628,0.578340968,0.700749285,0.580434252,0.607492374,0.408049846,-0.033813127,-0.032566115,-0.050837657,0.1475,0.239635627,0.158375,-0.043026337,0.020694946,0.032908989,0.06971758,-0.04534661,0.076800676,0.071681416,0.096366634,0.096648882,0.174667322,0.200840102,0.082998579,-0.022128874,0.09010724,4
0.012807165,0.008391039,0.526288487,0.499065386,0.631748213,0.133115782,0.668529178,0.465930762,0.732649721,0.537735553,0.804045421,0.014065017,0.192252484,0.49982953,0.671346154,0.567408907,0.5094,0.475599017,0.483019267,0.499931026,0.500638065,0.540282733,0.552566553,0.54619219,0.489261783,0.484641351,0.537181715,0.380970589,0.46164322,0.332216841,-0.110120827,-0.110376733,-0.120280182,-0.073846154,-0.071578947,0.066775,-0.033813127,-0.032566115,-0.050837657,-0.058540122,-0.007953235,-0.054187273,-0.03659564,-0.090714845,-0.093699617,-0.16356757,-0.199463663,-0.145849154,-0.075833005,0.05975863,4
0.012886237,0.008772998,0.525033467,0.497551199,0.819073872,0.129595742,0.669184022,0.459062336,0.603694489,0.466741535,0.666686368,0.014266816,0.196434891,0.505516527,0.584487179,0.693157895,0.6984,0.36547819,0.372642535,0.379650843,0.375880233,0.444348416,0.440302543,0.446631097,0.39680295,0.389415311,0.436940442,0.256325202,0.422970697,0.157611203,-0.108287025,-0.131179959,-0.144171874,-0.086858975,0.125748988,0.189,-0.110120827,-0.110376733,-0.120280182,-0.124757832,-0.095934317,-0.11226401,-0.099561093,-0.092458834,-0.095226041,-0.100241273,-0.124645387,-0.038672523,-0.174605638,0.089067894,4
0.012073958,0.005565676,0.532329317,0.55667304,0.722644989,0.13864388,0.654602282,0.428963911,0.419228001,0.611867767,0.497068634,0.014448429,0.21107284,0.484859283,0.439230769,0.696538462,0.48035,0.257191165,0.241462575,0.235478969,0.26013661,0.262415588,0.250360601,0.260404428,0.271791015,0.262545327,0.258616755,0.135371745,0.166464599,0.086255263,-0.077738368,-0.127987043,-0.142740088,-0.14525641,0.003380567,-0.21805,-0.108287025,-0.131179959,-0.144171874,-0.115743623,-0.181932828,-0.189941942,-0.186226669,-0.125011934,-0.126869984,-0.178323687,-0.120953457,-0.256506098,-0.07135594,0.057390806,4
0.009900693,0.00259975,0.548226238,0.581715437,0.644515682,0.146613441,0.650521991,0.410597001,0.341971559,0.42327266,0.395600856,0.014478687,0.222097453,0.470726475,0.249871795,0.333481781,0.2914,0.179452797,0.113475532,0.092738882,0.129019655,0.124107632,0.116825279,0.113476418,0.128587418,0.120099308,0.12743492,0.086726901,0.111430206,-0.010196232,-0.107018631,-0.067780871,-0.074192828,-0.189358974,-0.363056681,-0.18895,-0.077738368,-0.127987043,-0.142740088,-0.131116955,-0.138307956,-0.133535322,-0.14692801,-0.143203597,-0.142446019,-0.131181835,-0.048644845,-0.055034393,-0.096451495,0.069009837,4
0.012193763,0.002365721,0.56226573,0.603191083,0.703615379,0.189264374,0.647274779,0.38189679,0.145025613,0.449654279,0.190244667,0.014498874,0.245103775,0.404316001,0.117307692,0.334109312,0.169475,0.072434166,0.045694661,0.018546054,0.054396937,0.044871488,0.047218647,0.054416451,0.059770319,0.050475654,0.078902503,0.082270419,-0.008573726,-0.035977982,-0.057757928,-0.031805748,-0.01071616,-0.132564103,0.000627531,-0.121925,-0.107018631,-0.067780871,-0.074192828,-0.074622718,-0.079236144,-0.069606632,-0.059059967,-0.068817099,-0.069623654,-0.048532416,-0.004456482,-0.120003932,-0.025781749,0.038694937,4
0.006141209,0,0.560676037,0.774047848,0.518764848,0.299696598,0.691510077,0.321650876,0.067597051,0.462021261,0.093264947,0,0.252837629,0.291633273,0.001346154,0.000425101,0.0021,0.043969107,0.038700076,0.020153115,0.031642018,0.037164677,0.040384876,0.04031366,0.182799775,0.199529499,0.057665797,0.273249767,0.038857668,0.195972183,0.108838592,0.179765526,0.205934036,0.001346154,0.000425101,0.0021,0.043969107,0.035926473,0.007339185,0.031043405,0.036518478,0.039687196,0.039613907,0.044856755,0.058123145,0.046533163,0.171414336,0.051639949,0.239168035,0.073408385,2
0.001957615,0,0.566281794,0.668002739,0.279951134,0.275247541,0.699025612,0.350755834,0.220199891,0.49955393,0.260188668,0,0.262519556,0.324592116,0.038846154,0.019210526,0.12225,0.152807699,0.218465603,0.226087151,0.174745311,0.205079266,0.2340649,0.209322467,0.245967219,0.273645985,0.209223699,0.499331259,0.195925298,0.452498687,0.345009091,0.295766214,0.345382164,0.0375,0.018785425,0.12015,0.108838592,0.179765526,0.205934036,0.143103293,0.167914589,0.193680024,0.169008807,0.063167444,0.074116485,0.151557902,0.226081492,0.15706763,0.256526504,0.093757669,2
0.001464018,0,0.566666667,0.587608425,0.089141251,0.260138959,0.666419201,0.389881336,0.441524956,0.381775233,0.469274701,0,0.240164508,0.316612332,0.299423077,0.044979757,0.330125,0.49781679,0.514231817,0.571469315,0.490150286,0.543012789,0.582163086,0.571193308,0.495195877,0.523926094,0.560848969,0.627374103,0.506595217,0.643214085,0.16265305,0.181855129,0.153594741,0.260576923,0.025769231,0.207875,0.345009091,0.295766214,0.345382164,0.315404975,0.337933523,0.348098186,0.361870841,0.249228657,0.250280109,0.35162527,0.128042844,0.310669918,0.190715398,0.094346409,2
0.001073454,0,0.558868809,0.514897044,0.13064488,0.249419683,0.621237964,0.43416429,0.659502037,0.308677244,0.670000607,0,0.211808497,0.301247004,0.637564103,0.224676113,0.644925,0.66046984,0.696086946,0.725064056,0.719492872,0.719702904,0.726792988,0.73566409,0.781648859,0.805050383,0.669932503,0.61796528,0.709329327,0.742906499,0.03523869,0.024343039,0.078572434,0.338141026,0.179696356,0.3148,0.16265305,0.181855129,0.153594741,0.229342586,0.176690115,0.144629903,0.164470782,0.286452982,0.28112429,0.109083534,-0.009408823,0.20273411,0.099692414,0.096979025,4
0.000661324,0,0.54856091,0.456785942,0.044433297,0.241320578,0.568878682,0.47158495,0.797764797,0.393164004,0.806769102,0,0.190900307,0.288746181,0.782115385,0.46888664,0.80625,0.69570853,0.720429985,0.80363649,0.768923861,0.747549497,0.74514803,0.744655077,0.848319962,0.872013462,0.721761296,0.600412438,0.78317802,0.78111924,0.128081684,0.060830792,0.047673506,0.144551282,0.244210527,0.161325,0.03523869,0.024343039,0.078572434,0.049430989,0.027846592,0.018355041,0.008990987,0.066671103,0.066963079,0.051828793,-0.017552842,0.073848693,0.03821274,0.061993784,2
0.000685285,0,0.55496988,0.360036014,0.039245343,0.241310518,0.629370042,0.490424064,0.908176034,0.340148699,0.903182283,0,0.178069541,0.317731011,0.629294872,0.521963563,0.79245,0.823790214,0.781260777,0.851309996,0.782423591,0.765161693,0.767922779,0.778726094,0.62320854,0.657849889,0.516844647,0.349022464,0.681522355,0.658644599,-0.094495285,-0.008098395,-0.031959991,-0.152820513,0.053076923,-0.0138,0.128081684,0.060830792,0.047673506,0.01349973,0.017612196,0.02277475,0.034071017,-0.225111422,-0.214163573,-0.204916649,-0.251389974,-0.101655665,-0.122474641,0.113212338,4
0.001502356,0.004436364,0.545247657,0.364767325,0.636256738,0.244544738,0.610453584,0.515984422,0.962278362,0.395485888,0.959647275,0,0.169855397,0.302423198,0.730320513,0.698380567,0.623125,0.729294929,0.773162383,0.819350005,0.739143586,0.71438464,0.731480712,0.722456361,0.649483276,0.681783119,0.690822096,0.571978795,0.695941528,0.617516535,-0.15727604,-0.123029185,-0.161591718,0.101025641,0.176417004,-0.169325,-0.094495285,-0.008098395,-0.031959991,-0.043280005,-0.050777053,-0.036442067,-0.056269733,0.026274736,0.02393323,0.17397745,0.22295633,0.014419173,-0.041128064,0.114306592,2
0.003845744,0.059595836,0.535023427,0.358434341,0.997307795,0.238829809,0.621223678,0.532063899,0.89565379,0.43312034,0.914230062,0,0.165129684,0.316720192,0.691153846,0.666275304,0.674675,0.572018889,0.650133198,0.657758287,0.592394721,0.636860324,0.604918006,0.624344942,0.564500304,0.585184425,0.572543666,0.422645779,0.613391825,0.44201419,-0.201430606,-0.200445823,-0.283352179,-0.039166667,-0.032105263,0.05155,-0.15727604,-0.123029185,-0.161591718,-0.146748866,-0.077524316,-0.126562706,-0.09811142,-0.084982972,-0.096598694,-0.118278431,-0.149333016,-0.082549704,-0.175502344,0.073309859,4
0.01263824,0.163911442,0.527911647,0.350814379,0.999993324,0.229527258,0.639792986,0.533903657,0.721974328,0.580637449,0.791453664,0,0.164215579,0.340873151,0.798589744,0.626639676,0.5601,0.370588283,0.449687375,0.374406108,0.446160981,0.42604882,0.429658409,0.405774926,0.625591307,0.627535831,0.746325884,0.632529588,0.62682708,0.469816891,-0.070326649,-0.149557331,-0.143420188,0.107435898,-0.039635628,-0.114575,-0.201430606,-0.200445823,-0.283352179,-0.146233739,-0.210811504,-0.175259598,-0.218570016,0.061091004,0.042351406,0.173782219,0.209883809,0.013435255,0.027802701,0.143140416,4
0.022392772,0.132368485,0.522707497,0.396861503,0.999993324,0.192608728,0.600848141,0.500653114,0.345529532,0.622809786,0.485288778,0,0.176791827,0.377939327,0.589423077,0.638198381,0.4275,0.300261634,0.300130044,0.23098592,0.305203906,0.280586668,0.305537778,0.302245314,0.405869886,0.396741835,0.514322782,0.36417286,0.433695044,0.383429199,-0.052034578,-0.125321098,-0.034671675,-0.209166667,0.011558705,-0.1326,-0.070326649,-0.149557331,-0.143420188,-0.140957076,-0.145462153,-0.12412063,-0.103529612,-0.219721421,-0.230793996,-0.232003102,-0.268356728,-0.193132036,-0.086387692,0.074033697,4
0.000110221,0.039092915,0.524196787,0.514462015,0.999993324,0.167431332,0.547717278,0.464287248,0.187205659,0.68970789,0.318475963,0,0.191957914,0.403362722,0.372115385,0.662813765,0.521775,0.248227056,0.174808946,0.196314245,0.188541955,0.219667089,0.212879893,0.218090371,0.202727979,0.186730704,0.216300763,0.11264657,0.329426133,0.156613827,-0.09205864,-0.059758794,-0.087362438,-0.217307692,0.024615384,0.094275,-0.052034578,-0.125321098,-0.034671675,-0.116661951,-0.060919579,-0.092657885,-0.084154944,-0.203141906,-0.21001113,-0.298022019,-0.25152629,-0.104268911,-0.226815372,0.09847186,4
0.000173717,0.005937199,0.526355422,0.529355519,0.762171426,0.170002481,0.606482887,0.46093889,0.304657846,0.480694693,0.353502592,0,0.192448447,0.415832161,0.243461538,0.472510121,0.30515,0.156168416,0.115050152,0.108951807,0.125980325,0.124091243,0.116926178,0.118691752,0.116925129,0.091547812,0.140218719,0.098195938,0.12102524,-0.03050245,-0.084790594,-0.074931637,-0.099319598,-0.128653847,-0.190303644,-0.216625,-0.09205864,-0.059758794,-0.087362438,-0.06256163,-0.095575846,-0.095953715,-0.099398618,-0.08580285,-0.095182893,-0.076082044,-0.014450632,-0.208400893,-0.187116277,0.054221473,4
4.07E-05,0.000284904,0.530990629,0.566829464,0.233000153,0.194825909,0.598602038,0.433741146,0.172202916,0.358641108,0.211715761,0,0.205867559,0.37356786,0.079551282,0.476902834,0.142075,0.071377822,0.040118514,0.00963221,0.05022636,0.043476479,0.044190379,0.04917523,0.021171205,-0.011088058,0.048898598,0.062893233,-0.054349185,-0.102049717,-0.040967798,-0.032655738,0.001208124,-0.163910256,0.004392713,-0.163075,-0.084790594,-0.074931637,-0.099319598,-0.075753965,-0.080614764,-0.072735799,-0.069516522,-0.095753924,-0.10263587,-0.091320121,-0.035302705,-0.175374425,-0.071547266,0.049486478,4
